ID,guest_id,table_number,date,hour
2683,64,10,2025-05-08,5
2684,204,10,2025-05-08,6
2685,23,10,2025-05-08,7
2686,121,10,2025-05-08,8
2687,55,10,2025-05-08,9
2688,290,10,2025-04-12,3
2689,154,10,2025-04-12,4
2690,291,10,2025-04-12,5
2691,16,10,2025-04-12,6
2692,250,10,2025-04-12,7
2693,190,10,2025-04-12,8
2694,246,10,2025-04-12,9
2695,175,10,2025-04-28,3
2696,290,10,2025-04-28,4
2697,137,10,2025-04-28,5
2698,116,10,2025-04-28,6
2699,220,10,2025-04-28,7
2700,23,10,2025-04-28,8
2701,151,10,2025-04-28,9
2702,69,10,2025-05-11,7
2703,229,10,2025-03-23,6
2704,300,10,2025-04-20,3
2705,152,10,2025-04-20,4
2706,60,10,2025-04-20,5
2707,172,10,2025-04-20,6
2708,274,10,2025-04-20,7
2709,38,10,2025-04-20,8
2710,258,10,2025-04-20,9
2711,185,10,2025-05-15,3
2712,228,10,2025-05-15,4
2713,290,10,2025-05-15,5
2714,183,10,2025-05-15,6
2715,90,10,2025-05-15,7
2716,99,10,2025-05-15,8
2717,27,10,2025-05-15,9
2718,171,10,2025-03-16,7
2719,227,10,2025-05-16,5
2720,91,10,2025-04-03,3
2721,182,10,2025-04-03,4
2722,271,10,2025-04-03,5
2723,166,10,2025-04-03,6
2724,170,10,2025-04-03,7
2725,258,10,2025-04-03,8
2726,230,10,2025-04-03,9
2727,297,10,2025-05-10,3
2728,149,10,2025-05-10,4
2729,163,10,2025-05-10,5
2730,98,10,2025-05-10,6
2731,290,10,2025-05-10,7
2732,210,10,2025-05-10,8
2733,157,10,2025-05-10,9
2734,196,10,2025-02-25,3
2735,243,10,2025-02-25,4
2736,14,10,2025-02-25,5
2737,223,10,2025-02-25,6
2738,208,10,2025-02-25,7
2739,216,10,2025-02-25,8
2740,49,10,2025-02-25,9
2741,46,10,2025-03-17,3
2742,123,10,2025-03-17,4
2743,59,10,2025-03-17,5
2744,212,10,2025-03-17,6
2745,188,10,2025-03-17,7
2746,184,10,2025-03-17,8
2747,211,10,2025-03-17,9
2748,248,10,2025-04-23,9
2749,164,10,2025-02-23,6
2750,111,10,2025-04-03,3
2751,178,10,2025-04-03,4
2752,110,10,2025-04-03,5
2753,265,10,2025-04-03,6
2754,253,10,2025-04-03,7
2755,115,10,2025-04-03,8
2756,238,10,2025-04-03,9
2757,87,10,2025-05-10,4
2758,236,10,2025-05-03,3
2759,65,10,2025-03-02,8
2760,237,10,2025-04-28,3
2761,247,10,2025-04-28,4
2762,123,10,2025-04-28,5
2763,270,10,2025-04-28,6
2764,52,10,2025-04-28,7
2765,29,10,2025-04-28,8
2766,172,10,2025-04-28,9
2767,103,10,2025-02-16,3
2768,161,10,2025-02-16,4
2769,154,10,2025-02-16,5
2770,217,10,2025-02-16,6
2771,222,10,2025-02-16,7
2772,270,10,2025-02-16,8
2773,125,10,2025-02-16,9
2774,293,10,2025-03-03,3
2775,170,10,2025-03-03,4
2776,238,10,2025-03-03,5
2777,166,10,2025-03-03,6
2778,27,10,2025-03-03,7
2779,198,10,2025-03-03,8
2780,192,10,2025-03-03,9
2781,105,10,2025-05-03,3
2782,136,10,2025-04-06,6
2783,227,10,2025-05-02,3
2784,107,10,2025-02-25,4
2785,133,10,2025-03-19,5
2786,258,10,2025-02-23,7
2787,116,10,2025-03-25,7
2788,248,10,2025-03-07,3
2789,176,10,2025-05-16,8
2790,18,10,2025-03-06,5
2791,117,10,2025-03-13,4
2792,100,10,2025-04-07,3
2793,107,10,2025-04-07,4
2794,260,10,2025-04-07,5
2795,137,10,2025-04-07,6
2796,118,10,2025-04-07,7
2797,61,10,2025-04-07,8
2798,242,10,2025-04-07,9
2799,6,10,2025-03-05,3
2800,142,10,2025-03-05,4
2801,117,10,2025-03-05,5
2802,46,10,2025-03-05,6
2803,39,10,2025-03-05,7
2804,286,10,2025-03-05,8
2805,53,10,2025-03-05,9
2806,60,10,2025-05-10,7
2807,43,10,2025-02-21,8
2808,12,10,2025-05-02,4
2809,274,10,2025-04-17,7
2810,155,10,2025-02-28,9
2811,23,10,2025-03-27,4
2812,32,10,2025-05-14,3
2813,66,10,2025-05-14,4
2814,10,10,2025-05-14,5
2815,156,10,2025-05-14,6
2816,102,10,2025-05-14,7
2817,208,10,2025-05-14,8
2818,151,10,2025-05-14,9
2819,142,10,2025-05-01,9
2820,227,10,2025-05-14,3
2821,184,10,2025-05-14,4
2822,4,10,2025-05-14,5
2823,213,10,2025-05-14,6
2824,148,10,2025-05-14,7
2825,89,10,2025-05-14,8
2826,109,10,2025-05-14,9
2827,194,10,2025-03-15,8
2828,72,10,2025-04-29,3
2829,221,10,2025-04-29,4
2830,197,10,2025-04-29,5
2831,99,10,2025-04-29,6
2832,60,10,2025-04-29,7
2833,244,10,2025-04-29,8
2834,208,10,2025-04-29,9
2835,127,10,2025-04-15,3
2836,191,10,2025-04-15,4
2837,35,10,2025-04-15,5
2838,142,10,2025-04-15,6
2839,228,10,2025-04-15,7
2840,263,10,2025-04-15,8
2841,146,10,2025-04-15,9
2842,109,10,2025-03-26,7
2843,296,10,2025-02-19,3
2844,220,10,2025-02-19,4
2845,151,10,2025-02-19,5
2846,156,10,2025-02-19,6
2847,290,10,2025-02-19,7
2848,255,10,2025-02-19,8
2849,27,10,2025-02-19,9
2850,13,10,2025-04-22,3
2851,275,10,2025-04-22,4
2852,239,10,2025-04-22,5
2853,135,10,2025-04-22,6
2854,35,10,2025-04-22,7
2855,117,10,2025-04-22,8
2856,151,10,2025-04-22,9
2857,189,10,2025-03-29,3
2858,1,10,2025-03-29,4
2859,45,10,2025-03-29,5
2860,292,10,2025-03-29,6
2861,188,10,2025-03-29,7
2862,12,10,2025-03-29,8
2863,284,10,2025-03-29,9
2864,136,10,2025-04-24,6
2865,1,10,2025-04-23,3
2866,174,10,2025-04-23,4
2867,79,10,2025-04-23,5
2868,176,10,2025-04-23,6
2869,23,10,2025-04-23,7
2870,248,10,2025-04-23,8
2871,127,10,2025-04-23,9
2872,2,10,2025-05-16,3
2873,86,10,2025-05-16,4
2874,255,10,2025-05-16,5
2875,233,10,2025-05-16,6
2876,175,10,2025-05-16,7
2877,4,10,2025-05-16,8
2878,158,10,2025-05-16,9
2879,181,10,2025-03-15,3
2880,261,10,2025-03-15,4
2881,37,10,2025-03-15,5
2882,202,10,2025-03-15,6
2883,61,10,2025-03-15,7
2884,291,10,2025-03-15,8
2885,203,10,2025-03-15,9
2886,258,10,2025-04-01,3
2887,84,10,2025-04-01,4
2888,247,10,2025-04-01,5
2889,86,10,2025-04-01,6
2890,229,10,2025-04-01,7
2891,109,10,2025-04-01,8
2892,280,10,2025-04-01,9
2893,68,10,2025-05-12,3
2894,242,10,2025-05-12,4
2895,130,10,2025-05-12,5
2896,182,10,2025-05-12,6
2897,82,10,2025-05-12,7
2898,108,10,2025-05-12,8
2899,136,10,2025-05-12,9
2900,23,10,2025-04-01,3
2901,213,10,2025-04-01,4
2902,274,10,2025-04-01,5
2903,292,10,2025-04-01,6
2904,52,10,2025-04-01,7
2905,258,10,2025-04-01,8
2906,91,10,2025-04-01,9
2907,53,10,2025-04-11,9
2908,248,10,2025-03-25,3
2909,291,10,2025-03-25,4
2910,298,10,2025-03-25,5
2911,48,10,2025-03-25,6
2912,167,10,2025-03-25,7
2913,252,10,2025-03-25,8
2914,53,10,2025-03-25,9
2915,297,10,2025-03-20,8
2916,279,10,2025-03-03,3
2917,96,10,2025-03-03,4
2918,255,10,2025-03-03,5
2919,74,10,2025-03-03,6
2920,122,10,2025-03-03,7
2921,242,10,2025-03-03,8
2922,227,10,2025-03-03,9
2923,57,10,2025-05-12,3
2924,78,10,2025-05-12,4
2925,157,10,2025-05-12,5
2926,280,10,2025-05-12,6
2927,287,10,2025-05-12,7
2928,247,10,2025-05-12,8
2929,294,10,2025-05-12,9
2930,12,10,2025-04-11,3
2931,111,10,2025-04-11,4
2932,269,10,2025-04-11,5
2933,222,10,2025-04-11,6
2934,267,10,2025-04-11,7
2935,108,10,2025-04-11,8
2936,227,10,2025-04-11,9
2937,51,10,2025-05-04,3
2938,224,10,2025-05-04,4
2939,22,10,2025-05-04,5
2940,41,10,2025-05-04,6
2941,292,10,2025-05-04,7
2942,87,10,2025-05-04,8
2943,157,10,2025-05-04,9
2944,135,10,2025-03-30,3
2945,87,10,2025-03-30,4
2946,37,10,2025-03-30,5
2947,216,10,2025-03-30,6
2948,138,10,2025-03-30,7
2949,73,10,2025-03-30,8
2950,189,10,2025-03-30,9
2951,206,10,2025-04-18,3
2952,49,10,2025-04-18,4
2953,21,10,2025-04-18,5
2954,229,10,2025-04-18,6
2955,254,10,2025-04-18,7
2956,133,10,2025-04-18,8
2957,32,10,2025-04-18,9
2958,250,10,2025-05-10,8
2959,289,11,2025-04-22,9
2960,156,11,2025-04-18,3
2961,16,11,2025-03-17,7
2962,228,11,2025-04-07,3
2963,68,11,2025-04-07,4
2964,196,11,2025-04-07,5
2965,106,11,2025-04-07,6
2966,85,11,2025-04-07,7
2967,39,11,2025-04-07,8
2968,65,11,2025-04-07,9
2969,250,11,2025-05-15,3
2970,248,11,2025-05-15,4
2971,212,11,2025-05-15,5
2972,181,11,2025-05-15,6
2973,70,11,2025-05-15,7
2974,78,11,2025-05-15,8
2975,140,11,2025-05-15,9
2976,197,11,2025-03-24,8
2977,100,11,2025-04-15,3
2978,107,11,2025-04-15,4
2979,82,11,2025-04-15,5
2980,262,11,2025-04-15,6
2981,282,11,2025-04-15,7
2982,135,11,2025-04-15,8
2983,179,11,2025-04-15,9
2984,72,11,2025-04-10,3
2985,29,11,2025-04-10,4
2986,172,11,2025-04-10,5
2987,8,11,2025-04-10,6
2988,118,11,2025-04-10,7
2989,126,11,2025-04-10,8
2990,156,11,2025-04-10,9
2991,165,11,2025-04-22,3
2992,23,11,2025-04-22,4
2993,45,11,2025-04-22,5
2994,209,11,2025-04-22,6
2995,229,11,2025-04-22,7
2996,2,11,2025-04-22,8
2997,76,11,2025-04-22,9
2998,276,11,2025-02-22,3
2999,51,11,2025-02-22,4
3000,249,11,2025-02-22,5
3001,175,11,2025-02-22,6
3002,109,11,2025-02-22,7
3003,298,11,2025-02-22,8
3004,280,11,2025-02-22,9
3005,61,11,2025-05-03,5
3006,226,11,2025-05-11,6
3007,244,11,2025-03-13,9
3008,169,11,2025-04-01,5
3009,251,11,2025-03-26,6
3010,250,11,2025-03-24,6
3011,94,11,2025-03-26,3
3012,198,11,2025-03-26,4
3013,276,11,2025-03-26,5
3014,271,11,2025-03-26,6
3015,137,11,2025-03-26,7
3016,8,11,2025-03-26,8
3017,80,11,2025-03-26,9
3018,25,11,2025-03-01,3
3019,11,11,2025-03-01,4
3020,262,11,2025-03-01,5
3021,284,11,2025-03-01,6
3022,285,11,2025-03-01,7
3023,201,11,2025-03-01,8
3024,206,11,2025-03-01,9
3025,4,11,2025-04-13,3
3026,253,11,2025-04-13,4
3027,230,11,2025-04-13,5
3028,12,11,2025-04-13,6
3029,300,11,2025-04-13,7
3030,18,11,2025-04-13,8
3031,32,11,2025-04-13,9
3032,92,11,2025-02-19,6
3033,195,11,2025-03-10,8
3034,47,11,2025-03-26,4
3035,272,11,2025-02-28,5
3036,203,11,2025-04-05,3
3037,275,11,2025-04-05,4
3038,177,11,2025-04-05,5
3039,272,11,2025-04-05,6
3040,118,11,2025-04-05,7
3041,67,11,2025-04-05,8
3042,133,11,2025-04-05,9
3043,31,11,2025-03-17,4
3044,111,11,2025-04-17,3
3045,226,11,2025-04-16,7
3046,180,11,2025-03-23,3
3047,99,11,2025-03-23,4
3048,65,11,2025-03-23,5
3049,119,11,2025-03-23,6
3050,130,11,2025-03-23,7
3051,46,11,2025-03-23,8
3052,134,11,2025-03-23,9
3053,10,11,2025-02-20,3
3054,123,11,2025-02-20,4
3055,130,11,2025-02-20,5
3056,42,11,2025-02-20,6
3057,231,11,2025-02-20,7
3058,257,11,2025-02-20,8
3059,192,11,2025-02-20,9
3060,197,11,2025-02-18,3
3061,133,11,2025-02-18,4
3062,293,11,2025-02-18,5
3063,255,11,2025-02-18,6
3064,189,11,2025-02-18,7
3065,243,11,2025-02-18,8
3066,215,11,2025-02-18,9
3067,144,11,2025-02-21,8
3068,232,11,2025-03-25,7
3069,76,11,2025-04-19,3
3070,68,11,2025-04-19,4
3071,127,11,2025-04-19,5
3072,183,11,2025-04-19,6
3073,100,11,2025-04-19,7
3074,145,11,2025-04-19,8
3075,18,11,2025-04-19,9
3076,245,11,2025-02-27,3
3077,84,11,2025-02-27,4
3078,2,11,2025-02-27,5
3079,22,11,2025-02-27,6
3080,254,11,2025-02-27,7
3081,188,11,2025-02-27,8
3082,72,11,2025-02-27,9
3083,262,11,2025-03-17,3
3084,98,11,2025-03-17,4
3085,33,11,2025-03-17,5
3086,26,11,2025-03-17,6
3087,6,11,2025-03-17,7
3088,30,11,2025-03-17,8
3089,201,11,2025-03-17,9
3090,132,11,2025-05-12,3
3091,272,11,2025-05-12,4
3092,191,11,2025-05-12,5
3093,146,11,2025-05-12,6
3094,51,11,2025-05-12,7
3095,150,11,2025-05-12,8
3096,62,11,2025-05-12,9
3097,139,11,2025-04-02,9
3098,86,11,2025-04-10,7
3099,280,11,2025-03-25,3
3100,131,11,2025-03-25,4
3101,63,11,2025-03-25,5
3102,84,11,2025-03-25,6
3103,48,11,2025-03-25,7
3104,53,11,2025-03-25,8
3105,248,11,2025-03-25,9
3106,90,11,2025-02-27,3
3107,41,11,2025-02-27,4
3108,283,11,2025-02-27,5
3109,133,11,2025-02-27,6
3110,93,11,2025-02-27,7
3111,247,11,2025-02-27,8
3112,206,11,2025-02-27,9
3113,274,11,2025-03-09,5
3114,62,11,2025-03-20,7
3115,77,11,2025-05-05,3
3116,286,11,2025-05-05,4
3117,134,11,2025-05-05,5
3118,195,11,2025-05-05,6
3119,125,11,2025-05-05,7
3120,65,11,2025-05-05,8
3121,171,11,2025-05-05,9
3122,245,11,2025-05-13,4
3123,108,11,2025-05-10,3
3124,43,11,2025-05-10,4
3125,238,11,2025-05-10,5
3126,235,11,2025-05-10,6
3127,173,11,2025-05-10,7
3128,214,11,2025-05-10,8
3129,259,11,2025-05-10,9
3130,194,11,2025-05-10,5
3131,292,11,2025-03-09,3
3132,220,11,2025-05-04,3
3133,286,11,2025-05-05,3
3134,83,11,2025-05-05,4
3135,115,11,2025-05-05,5
3136,192,11,2025-05-05,6
3137,265,11,2025-05-05,7
3138,275,11,2025-05-05,8
3139,263,11,2025-05-05,9
3140,198,11,2025-02-16,5
3141,182,11,2025-02-25,5
3142,35,11,2025-05-07,4
3143,287,11,2025-03-30,3
3144,22,11,2025-03-30,4
3145,201,11,2025-03-30,5
3146,114,11,2025-03-30,6
3147,235,11,2025-03-30,7
3148,118,11,2025-03-30,8
3149,35,11,2025-03-30,9
3150,69,11,2025-03-16,6
3151,73,11,2025-04-23,3
3152,228,11,2025-04-23,4
3153,193,11,2025-04-23,5
3154,62,11,2025-04-23,6
3155,155,11,2025-04-23,7
3156,211,11,2025-04-23,8
3157,6,11,2025-04-23,9
3158,109,11,2025-04-04,6
3159,272,11,2025-04-24,5
3160,185,11,2025-05-12,3
3161,194,11,2025-04-02,3
3162,65,11,2025-04-02,4
3163,25,11,2025-04-02,5
3164,255,11,2025-04-02,6
3165,176,11,2025-04-02,7
3166,4,11,2025-04-02,8
3167,159,11,2025-04-02,9
3168,126,11,2025-05-14,3
3169,155,11,2025-05-14,4
3170,40,11,2025-05-14,5
3171,219,11,2025-05-14,6
3172,161,11,2025-05-14,7
3173,81,11,2025-05-14,8
3174,261,11,2025-05-14,9
3175,121,11,2025-05-13,3
3176,53,11,2025-05-13,4
3177,48,11,2025-05-13,5
3178,170,11,2025-05-13,6
3179,200,11,2025-05-13,7
3180,123,11,2025-05-13,8
3181,229,11,2025-05-13,9
3182,73,11,2025-02-21,7
3183,16,11,2025-05-03,3
3184,283,11,2025-05-03,4
3185,190,11,2025-05-03,5
3186,140,11,2025-05-03,6
3187,233,11,2025-05-03,7
3188,133,11,2025-05-03,8
3189,61,11,2025-05-03,9
3190,141,11,2025-04-05,3
3191,129,11,2025-04-05,4
3192,282,11,2025-04-05,5
3193,10,11,2025-04-05,6
3194,256,11,2025-04-05,7
3195,36,11,2025-04-05,8
3196,69,11,2025-04-05,9
3197,119,11,2025-04-19,3
3198,77,11,2025-04-19,4
3199,95,11,2025-04-19,5
3200,167,11,2025-04-19,6
3201,155,11,2025-04-19,7
3202,47,11,2025-04-19,8
3203,72,11,2025-04-19,9
3204,149,11,2025-02-22,3
3205,82,11,2025-02-22,4
3206,299,11,2025-02-22,5
3207,186,11,2025-02-22,6
3208,141,11,2025-02-22,7
3209,254,11,2025-02-22,8
3210,217,11,2025-02-22,9
3211,75,11,2025-03-18,6
3212,141,11,2025-03-03,3
3213,64,11,2025-03-03,4
3214,86,11,2025-03-03,5
3215,39,11,2025-03-03,6
3216,15,11,2025-03-03,7
3217,237,11,2025-03-03,8
3218,296,11,2025-03-03,9
3219,139,11,2025-02-26,3
3220,266,11,2025-02-26,4
3221,114,11,2025-02-26,5
3222,103,11,2025-02-26,6
3223,113,11,2025-02-26,7
3224,159,11,2025-02-26,8
3225,87,11,2025-02-26,9
3226,176,11,2025-04-03,5
3227,279,11,2025-04-30,3
3228,102,11,2025-04-30,4
3229,113,11,2025-04-30,5
3230,9,11,2025-04-30,6
3231,185,11,2025-04-30,7
3232,31,11,2025-04-30,8
3233,296,11,2025-04-30,9
3234,231,11,2025-03-14,3
3235,76,11,2025-03-14,4
3236,292,11,2025-03-14,5
3237,89,11,2025-03-14,6
3238,243,11,2025-03-14,7
3239,205,11,2025-03-14,8
3240,135,11,2025-03-14,9
3241,169,11,2025-05-14,6
3242,106,11,2025-02-21,3
3243,65,11,2025-02-21,4
3244,122,11,2025-02-21,5
3245,151,11,2025-02-21,6
3246,103,11,2025-02-21,7
3247,173,11,2025-02-21,8
3248,211,11,2025-02-21,9
3249,249,11,2025-05-08,3
3250,122,11,2025-05-08,4
3251,15,11,2025-05-08,5
3252,196,11,2025-05-08,6
3253,154,11,2025-05-08,7
3254,109,11,2025-05-08,8
3255,108,11,2025-05-08,9
3256,115,12,2025-04-12,4
3257,166,12,2025-04-05,3
3258,43,12,2025-04-05,4
3259,3,12,2025-04-05,5
3260,194,12,2025-04-05,6
3261,29,12,2025-04-05,7
3262,18,12,2025-04-05,8
3263,137,12,2025-04-05,9
3264,91,12,2025-03-25,9
3265,146,12,2025-04-13,4
3266,277,12,2025-03-21,7
3267,45,12,2025-04-15,3
3268,116,12,2025-04-15,4
3269,168,12,2025-04-15,5
3270,260,12,2025-04-15,6
3271,66,12,2025-04-15,7
3272,229,12,2025-04-15,8
3273,150,12,2025-04-15,9
3274,286,12,2025-05-09,6
3275,270,12,2025-03-10,3
3276,122,12,2025-03-10,4
3277,217,12,2025-03-10,5
3278,62,12,2025-03-10,6
3279,64,12,2025-03-10,7
3280,205,12,2025-03-10,8
3281,123,12,2025-03-10,9
3282,148,12,2025-03-03,3
3283,277,12,2025-03-03,4
3284,141,12,2025-03-03,5
3285,72,12,2025-03-03,6
3286,146,12,2025-03-03,7
3287,97,12,2025-03-03,8
3288,17,12,2025-03-03,9
3289,95,12,2025-03-30,3
3290,253,12,2025-03-30,4
3291,164,12,2025-03-30,5
3292,138,12,2025-03-30,6
3293,276,12,2025-03-30,7
3294,29,12,2025-03-30,8
3295,150,12,2025-03-30,9
3296,298,12,2025-03-30,3
3297,1,12,2025-03-30,4
3298,154,12,2025-03-30,5
3299,14,12,2025-03-30,6
3300,64,12,2025-03-30,7
3301,21,12,2025-03-30,8
3302,51,12,2025-03-30,9
3303,221,12,2025-04-11,3
3304,146,12,2025-04-11,4
3305,19,12,2025-04-11,5
3306,72,12,2025-04-11,6
3307,165,12,2025-04-11,7
3308,219,12,2025-04-11,8
3309,93,12,2025-04-11,9
3310,21,12,2025-03-05,3
3311,49,12,2025-03-05,4
3312,145,12,2025-03-05,5
3313,230,12,2025-03-05,6
3314,265,12,2025-03-05,7
3315,106,12,2025-03-05,8
3316,9,12,2025-03-05,9
3317,139,12,2025-05-10,8
3318,110,12,2025-04-07,3
3319,213,12,2025-04-07,4
3320,62,12,2025-04-07,5
3321,176,12,2025-04-07,6
3322,25,12,2025-04-07,7
3323,260,12,2025-04-07,8
3324,56,12,2025-04-07,9
3325,5,12,2025-04-29,6
3326,142,12,2025-04-16,3
3327,5,12,2025-04-16,4
3328,140,12,2025-04-16,5
3329,152,12,2025-04-16,6
3330,86,12,2025-04-16,7
3331,89,12,2025-04-16,8
3332,112,12,2025-04-16,9
3333,256,12,2025-03-09,8
3334,279,12,2025-05-07,3
3335,284,12,2025-05-07,4
3336,55,12,2025-05-07,5
3337,59,12,2025-05-07,6
3338,221,12,2025-05-07,7
3339,32,12,2025-05-07,8
3340,248,12,2025-05-07,9
3341,300,12,2025-03-16,3
3342,14,12,2025-03-16,4
3343,103,12,2025-03-16,5
3344,151,12,2025-03-16,6
3345,25,12,2025-03-16,7
3346,80,12,2025-03-16,8
3347,141,12,2025-03-16,9
3348,97,12,2025-02-22,3
3349,121,12,2025-02-22,4
3350,87,12,2025-02-22,5
3351,83,12,2025-02-22,6
3352,231,12,2025-02-22,7
3353,177,12,2025-02-22,8
3354,28,12,2025-02-22,9
3355,78,12,2025-05-09,3
3356,57,12,2025-05-09,4
3357,26,12,2025-05-09,5
3358,294,12,2025-05-09,6
3359,253,12,2025-05-09,7
3360,163,12,2025-05-09,8
3361,115,12,2025-05-09,9
3362,217,12,2025-05-13,6
3363,137,12,2025-04-13,3
3364,253,12,2025-04-13,4
3365,86,12,2025-04-13,5
3366,202,12,2025-04-13,6
3367,61,12,2025-04-13,7
3368,138,12,2025-04-13,8
3369,232,12,2025-04-13,9
3370,155,12,2025-05-15,3
3371,226,12,2025-05-15,4
3372,264,12,2025-05-15,5
3373,241,12,2025-05-15,6
3374,61,12,2025-05-15,7
3375,178,12,2025-05-15,8
3376,291,12,2025-05-15,9
3377,58,12,2025-03-10,3
3378,87,12,2025-03-10,4
3379,36,12,2025-03-10,5
3380,31,12,2025-03-10,6
3381,26,12,2025-03-10,7
3382,18,12,2025-03-10,8
3383,208,12,2025-03-10,9
3384,195,12,2025-04-19,8
3385,233,12,2025-04-19,7
3386,163,12,2025-05-05,3
3387,159,12,2025-05-05,4
3388,187,12,2025-05-05,5
3389,205,12,2025-05-05,6
3390,270,12,2025-05-05,7
3391,245,12,2025-05-05,8
3392,43,12,2025-05-05,9
3393,240,12,2025-04-14,3
3394,5,12,2025-04-14,4
3395,32,12,2025-04-14,5
3396,169,12,2025-04-14,6
3397,136,12,2025-04-14,7
3398,181,12,2025-04-14,8
3399,202,12,2025-04-14,9
3400,43,12,2025-04-11,7
3401,249,12,2025-04-05,3
3402,259,12,2025-04-05,4
3403,70,12,2025-04-05,5
3404,297,12,2025-04-05,6
3405,149,12,2025-04-05,7
3406,24,12,2025-04-05,8
3407,148,12,2025-04-05,9
3408,238,12,2025-04-01,6
3409,101,12,2025-04-22,3
3410,109,12,2025-04-22,4
3411,291,12,2025-04-22,5
3412,5,12,2025-04-22,6
3413,103,12,2025-04-22,7
3414,241,12,2025-04-22,8
3415,199,12,2025-04-22,9
3416,58,12,2025-04-19,3
3417,183,12,2025-04-19,4
3418,273,12,2025-04-19,5
3419,160,12,2025-04-19,6
3420,260,12,2025-04-19,7
3421,114,12,2025-04-19,8
3422,254,12,2025-04-19,9
3423,44,12,2025-04-10,6
3424,74,12,2025-03-29,3
3425,296,12,2025-03-29,4
3426,7,12,2025-03-29,5
3427,294,12,2025-03-29,6
3428,175,12,2025-03-29,7
3429,184,12,2025-03-29,8
3430,247,12,2025-03-29,9
3431,91,12,2025-03-10,3
3432,17,12,2025-05-08,3
3433,289,12,2025-05-08,4
3434,244,12,2025-05-08,5
3435,291,12,2025-05-08,6
3436,184,12,2025-05-08,7
3437,97,12,2025-05-08,8
3438,63,12,2025-05-08,9
3439,168,12,2025-04-29,3
3440,291,12,2025-04-29,4
3441,151,12,2025-04-29,5
3442,108,12,2025-04-29,6
3443,202,12,2025-04-29,7
3444,31,12,2025-04-29,8
3445,46,12,2025-04-29,9
3446,278,12,2025-04-14,3
3447,30,12,2025-04-14,4
3448,245,12,2025-04-14,5
3449,288,12,2025-04-14,6
3450,88,12,2025-04-14,7
3451,13,12,2025-04-14,8
3452,240,12,2025-04-14,9
3453,198,12,2025-03-14,5
3454,180,12,2025-03-09,3
3455,214,12,2025-03-09,4
3456,171,12,2025-03-09,5
3457,240,12,2025-03-09,6
3458,221,12,2025-03-09,7
3459,263,12,2025-03-09,8
3460,44,12,2025-03-09,9
3461,108,12,2025-04-12,4
3462,79,12,2025-04-21,7
3463,166,12,2025-05-10,3
3464,285,12,2025-05-10,4
3465,38,12,2025-05-10,5
3466,218,12,2025-05-10,6
3467,148,12,2025-05-10,7
3468,246,12,2025-05-10,8
3469,274,12,2025-05-10,9
3470,152,12,2025-02-19,3
3471,20,12,2025-02-19,4
3472,20,12,2025-02-19,5
3473,252,12,2025-02-19,6
3474,2,12,2025-02-19,7
3475,152,12,2025-02-19,8
3476,90,12,2025-02-19,9
3477,119,12,2025-02-21,3
3478,281,12,2025-02-21,4
3479,172,12,2025-02-21,5
3480,264,12,2025-02-21,6
3481,110,12,2025-02-21,7
3482,196,12,2025-02-21,8
3483,234,12,2025-02-21,9
3484,280,12,2025-03-22,3
3485,35,12,2025-03-22,4
3486,226,12,2025-03-22,5
3487,268,12,2025-03-22,6
3488,298,12,2025-03-22,7
3489,177,12,2025-03-22,8
3490,42,12,2025-03-22,9
3491,68,12,2025-04-14,8
3492,229,12,2025-03-31,4
3493,83,12,2025-02-22,8
3494,101,12,2025-04-06,3
3495,299,12,2025-04-06,4
3496,1,12,2025-04-06,5
3497,64,12,2025-04-06,6
3498,186,12,2025-04-06,7
3499,63,12,2025-04-06,8
3500,222,12,2025-04-06,9
3501,184,12,2025-03-09,3
3502,213,12,2025-03-09,4
3503,156,12,2025-03-09,5
3504,214,12,2025-03-09,6
3505,134,12,2025-03-09,7
3506,143,12,2025-03-09,8
3507,282,12,2025-03-09,9
3508,237,12,2025-04-12,3
3509,269,12,2025-04-12,4
3510,136,12,2025-04-12,5
3511,85,12,2025-04-12,6
3512,295,12,2025-04-12,7
3513,190,12,2025-04-12,8
3514,11,12,2025-04-12,9
3515,107,12,2025-03-11,3
3516,155,12,2025-03-11,4
3517,230,12,2025-03-11,5
3518,99,12,2025-03-11,6
3519,26,12,2025-03-11,7
3520,249,12,2025-03-11,8
3521,279,12,2025-03-11,9
3522,93,12,2025-03-22,9
3523,131,12,2025-03-04,3
3524,279,12,2025-03-04,4
3525,293,12,2025-03-04,5
3526,196,12,2025-03-04,6
3527,26,12,2025-03-04,7
3528,228,12,2025-03-04,8
3529,155,12,2025-03-04,9
3530,195,12,2025-04-11,3
3531,93,12,2025-04-11,4
3532,282,12,2025-04-11,5
3533,232,12,2025-04-11,6
3534,92,12,2025-04-11,7
3535,162,12,2025-04-11,8
3536,243,12,2025-04-11,9
3537,212,12,2025-02-22,7
3538,277,12,2025-03-08,7
3539,248,12,2025-03-16,3
3540,243,12,2025-03-16,4
3541,293,12,2025-03-16,5
3542,214,12,2025-03-16,6
3543,227,12,2025-03-16,7
3544,61,12,2025-03-16,8
3545,103,12,2025-03-16,9
3546,261,12,2025-04-06,6
3547,283,12,2025-05-11,6
3548,101,12,2025-03-25,7
3549,260,12,2025-04-18,3
3550,299,12,2025-04-18,4
3551,26,12,2025-04-18,5
3552,175,12,2025-04-18,6
3553,191,12,2025-04-18,7
3554,242,12,2025-04-18,8
3555,43,12,2025-04-18,9
